"Step","stateleaky-1e-4 - eval_bit_acc","stateleaky-1e-4 - eval_bit_acc__MIN","stateleaky-1e-4 - eval_bit_acc__MAX","stateleaky-5e-4 - eval_bit_acc","stateleaky-5e-4 - eval_bit_acc__MIN","stateleaky-5e-4 - eval_bit_acc__MAX","stateleaky-3e-4 - eval_bit_acc","stateleaky-3e-4 - eval_bit_acc__MIN","stateleaky-3e-4 - eval_bit_acc__MAX","gen2-assoc-eval-5e-4 - eval_bit_acc","gen2-assoc-eval-5e-4 - eval_bit_acc__MIN","gen2-assoc-eval-5e-4 - eval_bit_acc__MAX","gen2-assoc-eval-3e-4 - eval_bit_acc","gen2-assoc-eval-3e-4 - eval_bit_acc__MIN","gen2-assoc-eval-3e-4 - eval_bit_acc__MAX","gen2-assoc-eval-1e-4 - eval_bit_acc","gen2-assoc-eval-1e-4 - eval_bit_acc__MIN","gen2-assoc-eval-1e-4 - eval_bit_acc__MAX"
"3728","0.6325","0.6325","0.6325","0.637578125","0.637578125","0.637578125","0.63640625","0.63640625","0.63640625","0.830703125","0.830703125","0.830703125","0.968203125","0.968203125","0.968203125","0.947890625","0.947890625","0.947890625"
"3739","0.623203125","0.623203125","0.623203125","0.636953125","0.636953125","0.636953125","0.63546875","0.63546875","0.63546875","0.815234375","0.815234375","0.815234375","0.972890625","0.972890625","0.972890625","0.947578125","0.947578125","0.947578125"
"3750","0.62640625","0.62640625","0.62640625","0.63421875","0.63421875","0.63421875","0.6378125","0.6378125","0.6378125","0.829453125","0.829453125","0.829453125","0.973046875","0.973046875","0.973046875","0.9453125","0.9453125","0.9453125"
"3761","0.628828125","0.628828125","0.628828125","0.63765625","0.63765625","0.63765625","0.633671875","0.633671875","0.633671875","0.83234375","0.83234375","0.83234375","0.973671875","0.973671875","0.973671875","0.94890625","0.94890625","0.94890625"
"3772","0.625625","0.625625","0.625625","0.6315625","0.6315625","0.6315625","0.63796875","0.63796875","0.63796875","0.8265625","0.8265625","0.8265625","0.975390625","0.975390625","0.975390625","0.950625","0.950625","0.950625"
"3783","0.62671875","0.62671875","0.62671875","0.629453125","0.629453125","0.629453125","0.638046875","0.638046875","0.638046875","0.825078125","0.825078125","0.825078125","0.96984375","0.96984375","0.96984375","0.94703125","0.94703125","0.94703125"
"3794","0.630625","0.630625","0.630625","0.63453125","0.63453125","0.63453125","0.636875","0.636875","0.636875","0.82765625","0.82765625","0.82765625","0.961875","0.961875","0.961875","0.948984375","0.948984375","0.948984375"
"3805","0.627578125","0.627578125","0.627578125","0.641796875","0.641796875","0.641796875","0.636171875","0.636171875","0.636171875","0.831171875","0.831171875","0.831171875","0.964921875","0.964921875","0.964921875","0.944921875","0.944921875","0.944921875"
"3816","0.632578125","0.632578125","0.632578125","0.641640625","0.641640625","0.641640625","0.636015625","0.636015625","0.636015625","0.83828125","0.83828125","0.83828125","0.969453125","0.969453125","0.969453125","0.9475","0.9475","0.9475"
"3827","0.63","0.63","0.63","0.638671875","0.638671875","0.638671875","0.63578125","0.63578125","0.63578125","0.834921875","0.834921875","0.834921875","0.971171875","0.971171875","0.971171875","0.9459375","0.9459375","0.9459375"
"3838","0.631171875","0.631171875","0.631171875","0.629609375","0.629609375","0.629609375","0.638359375","0.638359375","0.638359375","0.833828125","0.833828125","0.833828125","0.968984375","0.968984375","0.968984375","0.949765625","0.949765625","0.949765625"
"3849","0.629921875","0.629921875","0.629921875","0.631328125","0.631328125","0.631328125","0.63875","0.63875","0.63875","0.821171875","0.821171875","0.821171875","0.974609375","0.974609375","0.974609375","0.948671875","0.948671875","0.948671875"
"3860","0.62984375","0.62984375","0.62984375","0.6371875","0.6371875","0.6371875","0.633125","0.633125","0.633125","0.826953125","0.826953125","0.826953125","0.968203125","0.968203125","0.968203125","0.94390625","0.94390625","0.94390625"
"3871","0.628359375","0.628359375","0.628359375","0.63671875","0.63671875","0.63671875","0.637265625","0.637265625","0.637265625","0.82984375","0.82984375","0.82984375","0.974296875","0.974296875","0.974296875","0.9471875","0.9471875","0.9471875"
"3882","0.62875","0.62875","0.62875","0.63625","0.63625","0.63625","0.63515625","0.63515625","0.63515625","0.83125","0.83125","0.83125","0.97015625","0.97015625","0.97015625","0.94625","0.94625","0.94625"
"3893","0.634765625","0.634765625","0.634765625","0.635","0.635","0.635","0.636015625","0.636015625","0.636015625","0.8184375","0.8184375","0.8184375","0.96890625","0.96890625","0.96890625","0.947109375","0.947109375","0.947109375"
"3904","0.632265625","0.632265625","0.632265625","0.639453125","0.639453125","0.639453125","0.6334375","0.6334375","0.6334375","0.836484375","0.836484375","0.836484375","0.970625","0.970625","0.970625","0.9478125","0.9478125","0.9478125"
"3915","0.63546875","0.63546875","0.63546875","0.6390625","0.6390625","0.6390625","0.63609375","0.63609375","0.63609375","0.835703125","0.835703125","0.835703125","0.9690625","0.9690625","0.9690625","0.950546875","0.950546875","0.950546875"
"3926","0.62703125","0.62703125","0.62703125","0.637109375","0.637109375","0.637109375","0.641171875","0.641171875","0.641171875","0.8315625","0.8315625","0.8315625","0.96875","0.96875","0.96875","0.94734375","0.94734375","0.94734375"
"3937","0.633125","0.633125","0.633125","0.639296875","0.639296875","0.639296875","0.637421875","0.637421875","0.637421875","0.838125","0.838125","0.838125","0.96265625","0.96265625","0.96265625","0.94796875","0.94796875","0.94796875"
"3948","0.632265625","0.632265625","0.632265625","0.63875","0.63875","0.63875","0.636640625","0.636640625","0.636640625","0.81625","0.81625","0.81625","0.96578125","0.96578125","0.96578125","0.949296875","0.949296875","0.949296875"
"3959","0.63328125","0.63328125","0.63328125","0.6346875","0.6346875","0.6346875","0.63671875","0.63671875","0.63671875","0.829765625","0.829765625","0.829765625","0.95703125","0.95703125","0.95703125","0.948125","0.948125","0.948125"
"3970","0.63","0.63","0.63","0.633046875","0.633046875","0.633046875","0.63765625","0.63765625","0.63765625","0.8215625","0.8215625","0.8215625","0.970546875","0.970546875","0.970546875","0.94875","0.94875","0.94875"
"3981","0.63203125","0.63203125","0.63203125","0.64109375","0.64109375","0.64109375","0.63734375","0.63734375","0.63734375","0.832734375","0.832734375","0.832734375","0.9721875","0.9721875","0.9721875","0.950859375","0.950859375","0.950859375"
"3992","0.630859375","0.630859375","0.630859375","0.637421875","0.637421875","0.637421875","0.640546875","0.640546875","0.640546875","0.82","0.82","0.82","0.97265625","0.97265625","0.97265625","0.948359375","0.948359375","0.948359375"
"4003","0.6321875","0.6321875","0.6321875","0.64125","0.64125","0.64125","0.637890625","0.637890625","0.637890625","0.80703125","0.80703125","0.80703125","0.9746875","0.9746875","0.9746875","0.9509375","0.9509375","0.9509375"
"4014","0.6303125","0.6303125","0.6303125","0.629765625","0.629765625","0.629765625","0.63796875","0.63796875","0.63796875","0.833046875","0.833046875","0.833046875","0.972265625","0.972265625","0.972265625","0.94578125","0.94578125","0.94578125"
"4025","0.6328125","0.6328125","0.6328125","0.63625","0.63625","0.63625","0.6378125","0.6378125","0.6378125","0.823203125","0.823203125","0.823203125","0.971875","0.971875","0.971875","0.948359375","0.948359375","0.948359375"
"4036","0.629921875","0.629921875","0.629921875","0.63296875","0.63296875","0.63296875","0.639453125","0.639453125","0.639453125","0.829609375","0.829609375","0.829609375","0.972265625","0.972265625","0.972265625","0.94796875","0.94796875","0.94796875"
"4047","0.6303125","0.6303125","0.6303125","0.63515625","0.63515625","0.63515625","0.638515625","0.638515625","0.638515625","0.8378125","0.8378125","0.8378125","0.969296875","0.969296875","0.969296875","0.95015625","0.95015625","0.95015625"
"4058","0.63046875","0.63046875","0.63046875","0.633671875","0.633671875","0.633671875","0.636015625","0.636015625","0.636015625","0.823125","0.823125","0.823125","0.967890625","0.967890625","0.967890625","0.947265625","0.947265625","0.947265625"
"4069","0.631015625","0.631015625","0.631015625","0.636640625","0.636640625","0.636640625","0.639921875","0.639921875","0.639921875","0.840390625","0.840390625","0.840390625","0.970625","0.970625","0.970625","0.9503125","0.9503125","0.9503125"
"4080","0.632734375","0.632734375","0.632734375","0.63546875","0.63546875","0.63546875","0.6321875","0.6321875","0.6321875","0.835859375","0.835859375","0.835859375","0.96984375","0.96984375","0.96984375","0.950234375","0.950234375","0.950234375"
"4091","0.628515625","0.628515625","0.628515625","0.63390625","0.63390625","0.63390625","0.634453125","0.634453125","0.634453125","0.836328125","0.836328125","0.836328125","0.974375","0.974375","0.974375","0.951328125","0.951328125","0.951328125"
"4102","0.63359375","0.63359375","0.63359375","0.63921875","0.63921875","0.63921875","0.634375","0.634375","0.634375","0.833203125","0.833203125","0.833203125","0.972734375","0.972734375","0.972734375","0.95","0.95","0.95"
"4113","0.631875","0.631875","0.631875","0.638203125","0.638203125","0.638203125","0.635546875","0.635546875","0.635546875","0.83859375","0.83859375","0.83859375","0.970078125","0.970078125","0.970078125","0.94890625","0.94890625","0.94890625"
"4124","0.630234375","0.630234375","0.630234375","0.64015625","0.64015625","0.64015625","0.638125","0.638125","0.638125","0.834140625","0.834140625","0.834140625","0.96703125","0.96703125","0.96703125","0.947734375","0.947734375","0.947734375"
"4135","0.631171875","0.631171875","0.631171875","0.63546875","0.63546875","0.63546875","0.63796875","0.63796875","0.63796875","0.833203125","0.833203125","0.833203125","0.973125","0.973125","0.973125","0.950546875","0.950546875","0.950546875"
"4146","0.62765625","0.62765625","0.62765625","0.6384375","0.6384375","0.6384375","0.63609375","0.63609375","0.63609375","0.83875","0.83875","0.83875","0.966328125","0.966328125","0.966328125","0.952734375","0.952734375","0.952734375"
"4157","0.630859375","0.630859375","0.630859375","0.638515625","0.638515625","0.638515625","0.639453125","0.639453125","0.639453125","0.843984375","0.843984375","0.843984375","0.970234375","0.970234375","0.970234375","0.949921875","0.949921875","0.949921875"
"4168","0.63046875","0.63046875","0.63046875","0.63609375","0.63609375","0.63609375","0.6384375","0.6384375","0.6384375","0.839609375","0.839609375","0.839609375","0.972890625","0.972890625","0.972890625","0.949453125","0.949453125","0.949453125"
"4179","0.6303125","0.6303125","0.6303125","0.6371875","0.6371875","0.6371875","0.636015625","0.636015625","0.636015625","0.8290625","0.8290625","0.8290625","0.9746875","0.9746875","0.9746875","0.946640625","0.946640625","0.946640625"
"4190","0.627421875","0.627421875","0.627421875","0.63234375","0.63234375","0.63234375","0.639453125","0.639453125","0.639453125","0.83484375","0.83484375","0.83484375","0.970703125","0.970703125","0.970703125","0.951640625","0.951640625","0.951640625"
"4201","0.625546875","0.625546875","0.625546875","0.639921875","0.639921875","0.639921875","0.64234375","0.64234375","0.64234375","0.83734375","0.83734375","0.83734375","0.969921875","0.969921875","0.969921875","0.94546875","0.94546875","0.94546875"
"4212","0.630859375","0.630859375","0.630859375","0.63578125","0.63578125","0.63578125","0.636484375","0.636484375","0.636484375","0.833984375","0.833984375","0.833984375","0.967578125","0.967578125","0.967578125","0.947421875","0.947421875","0.947421875"
"4223","0.631015625","0.631015625","0.631015625","0.631875","0.631875","0.631875","0.637421875","0.637421875","0.637421875","0.84078125","0.84078125","0.84078125","0.973125","0.973125","0.973125","0.94796875","0.94796875","0.94796875"
"4234","0.627734375","0.627734375","0.627734375","0.636953125","0.636953125","0.636953125","0.63375","0.63375","0.63375","0.845","0.845","0.845","0.96796875","0.96796875","0.96796875","0.948203125","0.948203125","0.948203125"
"4245","0.628359375","0.628359375","0.628359375","0.637578125","0.637578125","0.637578125","0.636328125","0.636328125","0.636328125","0.841484375","0.841484375","0.841484375","0.97046875","0.97046875","0.97046875","0.950703125","0.950703125","0.950703125"
"4256","0.629609375","0.629609375","0.629609375","0.637578125","0.637578125","0.637578125","0.63953125","0.63953125","0.63953125","0.84828125","0.84828125","0.84828125","0.972734375","0.972734375","0.972734375","0.95046875","0.95046875","0.95046875"
"4267","0.627890625","0.627890625","0.627890625","0.635703125","0.635703125","0.635703125","0.63953125","0.63953125","0.63953125","0.852734375","0.852734375","0.852734375","0.97234375","0.97234375","0.97234375","0.947734375","0.947734375","0.947734375"
"4278","0.6309375","0.6309375","0.6309375","0.634296875","0.634296875","0.634296875","0.639609375","0.639609375","0.639609375","0.850234375","0.850234375","0.850234375","0.96875","0.96875","0.96875","0.948671875","0.948671875","0.948671875"
"4289","0.63015625","0.63015625","0.63015625","0.634765625","0.634765625","0.634765625","0.634296875","0.634296875","0.634296875","0.84921875","0.84921875","0.84921875","0.96375","0.96375","0.96375","0.952578125","0.952578125","0.952578125"
"4300","0.633828125","0.633828125","0.633828125","0.63734375","0.63734375","0.63734375","0.632578125","0.632578125","0.632578125","0.844921875","0.844921875","0.844921875","0.976328125","0.976328125","0.976328125","0.948046875","0.948046875","0.948046875"
"4311","0.6296875","0.6296875","0.6296875","0.638984375","0.638984375","0.638984375","0.634453125","0.634453125","0.634453125","0.8409375","0.8409375","0.8409375","0.96875","0.96875","0.96875","0.947265625","0.947265625","0.947265625"
"4322","0.629375","0.629375","0.629375","0.630625","0.630625","0.630625","0.641015625","0.641015625","0.641015625","0.852890625","0.852890625","0.852890625","0.9653125","0.9653125","0.9653125","0.939765625","0.939765625","0.939765625"
"4333","0.63375","0.63375","0.63375","0.63890625","0.63890625","0.63890625","0.638359375","0.638359375","0.638359375","0.854296875","0.854296875","0.854296875","0.96984375","0.96984375","0.96984375","0.9521875","0.9521875","0.9521875"
"4344","0.6290625","0.6290625","0.6290625","0.636171875","0.636171875","0.636171875","0.637578125","0.637578125","0.637578125","0.83703125","0.83703125","0.83703125","0.97125","0.97125","0.97125","0.95203125","0.95203125","0.95203125"
"4355","0.628359375","0.628359375","0.628359375","0.637265625","0.637265625","0.637265625","0.63921875","0.63921875","0.63921875","0.8559375","0.8559375","0.8559375","0.974375","0.974375","0.974375","0.94890625","0.94890625","0.94890625"
"4366","0.630390625","0.630390625","0.630390625","0.63953125","0.63953125","0.63953125","0.637265625","0.637265625","0.637265625","0.847578125","0.847578125","0.847578125","0.96578125","0.96578125","0.96578125","0.948828125","0.948828125","0.948828125"
"4377","0.632890625","0.632890625","0.632890625","0.6359375","0.6359375","0.6359375","0.6409375","0.6409375","0.6409375","0.849453125","0.849453125","0.849453125","0.957421875","0.957421875","0.957421875","0.948828125","0.948828125","0.948828125"
"4388","0.63296875","0.63296875","0.63296875","0.641328125","0.641328125","0.641328125","0.63765625","0.63765625","0.63765625","0.851796875","0.851796875","0.851796875","0.975390625","0.975390625","0.975390625","0.949453125","0.949453125","0.949453125"
"4399","0.629921875","0.629921875","0.629921875","0.638671875","0.638671875","0.638671875","0.635234375","0.635234375","0.635234375","0.8503125","0.8503125","0.8503125","0.970234375","0.970234375","0.970234375","0.950546875","0.950546875","0.950546875"
"4410","0.634609375","0.634609375","0.634609375","0.638359375","0.638359375","0.638359375","0.636875","0.636875","0.636875","0.86515625","0.86515625","0.86515625","0.97453125","0.97453125","0.97453125","0.94953125","0.94953125","0.94953125"
"4421","0.62921875","0.62921875","0.62921875","0.636796875","0.636796875","0.636796875","0.63890625","0.63890625","0.63890625","0.84578125","0.84578125","0.84578125","0.9715625","0.9715625","0.9715625","0.951328125","0.951328125","0.951328125"
"4432","0.630390625","0.630390625","0.630390625","0.63984375","0.63984375","0.63984375","0.635859375","0.635859375","0.635859375","0.863671875","0.863671875","0.863671875","0.9684375","0.9684375","0.9684375","0.949140625","0.949140625","0.949140625"
