"Step","stateleaky - ppl","stateleaky - ppl__MIN","stateleaky - ppl__MAX","leaky - ppl","leaky - ppl__MIN","leaky - ppl__MAX"
"8238","","","","33.0362561552635","33.0362561552635","33.0362561552635"
"8239","","","","32.748110532830054","32.748110532830054","32.748110532830054"
"8240","128.10479701774702","128.10479701774702","128.10479701774702","36.79805347529907","36.79805347529907","36.79805347529907"
"8241","","","","30.50116246932957","30.50116246932957","30.50116246932957"
"8246","","","","34.24691656182761","34.24691656182761","34.24691656182761"
"8247","","","","36.035132394214","36.035132394214","36.035132394214"
"8249","","","","33.644360358712504","33.644360358712504","33.644360358712504"
"8250","","","","27.905752138758835","27.905752138758835","27.905752138758835"
"8251","","","","34.91503716277255","34.91503716277255","34.91503716277255"
"8253","","","","32.746290528870816","32.746290528870816","32.746290528870816"
"8255","","","","30.71647088779619","30.71647088779619","30.71647088779619"
"8256","","","","33.78050408966603","33.78050408966603","33.78050408966603"
"8259","","","","31.392100821158227","31.392100821158227","31.392100821158227"
"8260","117.73082884078033","117.73082884078033","117.73082884078033","34.351820409546924","34.351820409546924","34.351820409546924"
"8261","","","","33.19350794637346","33.19350794637346","33.19350794637346"
"8262","","","","30.92862204581575","30.92862204581575","30.92862204581575"
"8263","","","","32.249945278673806","32.249945278673806","32.249945278673806"
"8264","","","","29.854983156143557","29.854983156143557","29.854983156143557"
"8266","","","","32.126920801492325","32.126920801492325","32.126920801492325"
"8267","","","","35.01954163644489","35.01954163644489","35.01954163644489"
"8268","","","","32.67638177916501","32.67638177916501","32.67638177916501"
"8269","","","","32.348608064096695","32.348608064096695","32.348608064096695"
"8270","","","","34.564891661832576","34.564891661832576","34.564891661832576"
"8271","","","","34.698859755218834","34.698859755218834","34.698859755218834"
"8273","","","","31.944183083401576","31.944183083401576","31.944183083401576"
"8274","","","","31.328110318999293","31.328110318999293","31.328110318999293"
"8275","","","","31.9829642899236","31.9829642899236","31.9829642899236"
"8276","","","","31.84383164966578","31.84383164966578","31.84383164966578"
"8278","","","","30.513584999834617","30.513584999834617","30.513584999834617"
"8279","","","","29.373910310705813","29.373910310705813","29.373910310705813"
"8282","","","","31.467321314461515","31.467321314461515","31.467321314461515"
"8284","114.21604439856895","114.21604439856895","114.21604439856895","31.72659229711973","31.72659229711973","31.72659229711973"
"8285","","","","30.97674178392315","30.97674178392315","30.97674178392315"
"8286","","","","30.479870936847394","30.479870936847394","30.479870936847394"
"8287","105.54267682709437","105.54267682709437","105.54267682709437","28.96411552022686","28.96411552022686","28.96411552022686"
"8289","","","","33.35378036567445","33.35378036567445","33.35378036567445"
"8290","","","","34.65068308324153","34.65068308324153","34.65068308324153"
"8294","","","","29.751822549526757","29.751822549526757","29.751822549526757"
"8295","","","","32.44286317009282","32.44286317009282","32.44286317009282"
"8300","","","","31.296308899649638","31.296308899649638","31.296308899649638"
"8301","","","","30.08367261890982","30.08367261890982","30.08367261890982"
"8302","","","","32.03477433246127","32.03477433246127","32.03477433246127"
"8304","","","","31.193727723685665","31.193727723685665","31.193727723685665"
"8305","","","","33.129217942970946","33.129217942970946","33.129217942970946"
"8306","","","","32.498036402899736","32.498036402899736","32.498036402899736"
"8307","107.16515797682632","107.16515797682632","107.16515797682632","30.928777250920323","30.928777250920323","30.928777250920323"
"8310","","","","33.146644824861454","33.146644824861454","33.146644824861454"
"8311","","","","29.342938841967243","29.342938841967243","29.342938841967243"
"8313","","","","30.150539029827215","30.150539029827215","30.150539029827215"
"8314","","","","33.08125974249872","33.08125974249872","33.08125974249872"
"8315","","","","34.7410150190525","34.7410150190525","34.7410150190525"
"8316","","","","33.42741837436318","33.42741837436318","33.42741837436318"
"8317","","","","30.917461550782892","30.917461550782892","30.917461550782892"
"8318","119.99835077118409","119.99835077118409","119.99835077118409","34.24954412172271","34.24954412172271","34.24954412172271"
"8320","","","","29.929676621751188","29.929676621751188","29.929676621751188"
"8321","","","","27.173357605207258","27.173357605207258","27.173357605207258"
"8322","","","","32.516618242467054","32.516618242467054","32.516618242467054"
"8323","","","","33.82741728568769","33.82741728568769","33.82741728568769"
"8324","","","","29.425672394444724","29.425672394444724","29.425672394444724"
"8325","","","","33.441562212666966","33.441562212666966","33.441562212666966"
"8327","","","","32.23342439206865","32.23342439206865","32.23342439206865"
"8328","","","","30.582634759178205","30.582634759178205","30.582634759178205"
"8329","","","","34.545711610138284","34.545711610138284","34.545711610138284"
"8330","120.99710835813337","120.99710835813337","120.99710835813337","35.88550214305963","35.88550214305963","35.88550214305963"
"8331","106.79277177807062","106.79277177807062","106.79277177807062","30.87914530589794","30.87914530589794","30.87914530589794"
"8332","","","","34.94932326155223","34.94932326155223","34.94932326155223"
"8334","129.0337828817235","129.0337828817235","129.0337828817235","38.43724150600475","38.43724150600475","38.43724150600475"
"8335","","","","33.979191607631805","33.979191607631805","33.979191607631805"
"8336","113.31224039415514","113.31224039415514","113.31224039415514","32.59457098960321","32.59457098960321","32.59457098960321"
"8339","","","","31.712825376145013","31.712825376145013","31.712825376145013"
"8340","","","","29.75372504496248","29.75372504496248","29.75372504496248"
"8343","","","","31.233524494315656","31.233524494315656","31.233524494315656"
"8344","","","","32.10974470684451","32.10974470684451","32.10974470684451"
"8345","","","","36.48066019448671","36.48066019448671","36.48066019448671"
"8346","","","","33.17697420832937","33.17697420832937","33.17697420832937"
"8347","","","","31.99195089649446","31.99195089649446","31.99195089649446"
"8348","","","","31.48232532501065","31.48232532501065","31.48232532501065"
"8349","","","","31.327148980990582","31.327148980990582","31.327148980990582"
"8350","","","","30.073875798841588","30.073875798841588","30.073875798841588"
"8351","","","","31.84054848364351","31.84054848364351","31.84054848364351"
"8352","","","","37.367513464081135","37.367513464081135","37.367513464081135"
"8353","","","","31.92577535876999","31.92577535876999","31.92577535876999"
"8354","","","","28.53757910734228","28.53757910734228","28.53757910734228"
"8356","","","","30.68742625070064","30.68742625070064","30.68742625070064"
"8357","","","","32.14720797359568","32.14720797359568","32.14720797359568"
"8358","","","","31.154945160874245","31.154945160874245","31.154945160874245"
"8359","","","","29.90726370118329","29.90726370118329","29.90726370118329"
"8360","","","","32.34885997696277","32.34885997696277","32.34885997696277"
"8361","","","","33.39226640030769","33.39226640030769","33.39226640030769"
"8362","","","","34.653056813178125","34.653056813178125","34.653056813178125"
"8364","","","","35.002293092217755","35.002293092217755","35.002293092217755"
"8365","","","","33.3637567603175","33.3637567603175","33.3637567603175"
"8366","","","","26.030089221657107","26.030089221657107","26.030089221657107"
"8369","","","","31.744886347552658","31.744886347552658","31.744886347552658"
"8370","","","","31.474591139890265","31.474591139890265","31.474591139890265"
"8371","","","","30.959048556670524","30.959048556670524","30.959048556670524"
"8372","114.08608726218007","114.08608726218007","114.08608726218007","33.033067089990126","33.033067089990126","33.033067089990126"
"8373","","","","35.29828406570962","35.29828406570962","35.29828406570962"
"8374","","","","31.087552309939902","31.087552309939902","31.087552309939902"
"8377","","","","32.45682640278201","32.45682640278201","32.45682640278201"
"8378","","","","32.09689007883474","32.09689007883474","32.09689007883474"
"8381","","","","31.881941019610906","31.881941019610906","31.881941019610906"
"8384","","","","32.33664103514418","32.33664103514418","32.33664103514418"
"8387","","","","33.06502024068181","33.06502024068181","33.06502024068181"
"8388","","","","33.26008751762287","33.26008751762287","33.26008751762287"
"8389","","","","31.23731272566291","31.23731272566291","31.23731272566291"
"8390","","","","29.076924440373947","29.076924440373947","29.076924440373947"
"8391","","","","29.377946428471688","29.377946428471688","29.377946428471688"
"8393","","","","32.30933504357509","32.30933504357509","32.30933504357509"
"8396","","","","31.547118927143323","31.547118927143323","31.547118927143323"
"8397","","","","33.82913236561738","33.82913236561738","33.82913236561738"
"8398","","","","29.824569151732348","29.824569151732348","29.824569151732348"
"8401","","","","31.479086455061708","31.479086455061708","31.479086455061708"
"8403","","","","31.335669072190605","31.335669072190605","31.335669072190605"
"8404","","","","35.59322886325107","35.59322886325107","35.59322886325107"
"8405","","","","35.10943691623125","35.10943691623125","35.10943691623125"
"8406","","","","36.57026812848949","36.57026812848949","36.57026812848949"
"8407","","","","32.48794730948361","32.48794730948361","32.48794730948361"
"8409","","","","31.611275685315505","31.611275685315505","31.611275685315505"
"8410","","","","35.09393563020378","35.09393563020378","35.09393563020378"
"8413","111.99555407480851","111.99555407480851","111.99555407480851","31.961297164031855","31.961297164031855","31.961297164031855"
"8415","","","","33.049856265424204","33.049856265424204","33.049856265424204"
"8416","","","","33.08531886362007","33.08531886362007","33.08531886362007"
"8417","","","","31.648978449178315","31.648978449178315","31.648978449178315"
"8418","","","","34.54882555791146","34.54882555791146","34.54882555791146"
"8419","","","","30.939442275031986","30.939442275031986","30.939442275031986"
"8420","","","","31.778813514971194","31.778813514971194","31.778813514971194"
"8421","","","","32.07084282967121","32.07084282967121","32.07084282967121"
"8422","","","","33.03379317476676","33.03379317476676","33.03379317476676"
"8423","","","","33.69727139650276","33.69727139650276","33.69727139650276"
"8424","","","","31.5124133850761","31.5124133850761","31.5124133850761"
"8425","113.078212677651","113.078212677651","113.078212677651","31.32156757519582","31.32156757519582","31.32156757519582"
"8427","","","","32.11898798815014","32.11898798815014","32.11898798815014"
"8429","","","","30.061828579168985","30.061828579168985","30.061828579168985"
"8430","","","","31.129097738962948","31.129097738962948","31.129097738962948"
"8431","","","","30.217457222387157","30.217457222387157","30.217457222387157"
"8432","","","","32.21064708996689","32.21064708996689","32.21064708996689"
"8433","","","","33.30119357552901","33.30119357552901","33.30119357552901"
"8434","","","","29.4528136319438","29.4528136319438","29.4528136319438"
"8435","","","","32.92215354505033","32.92215354505033","32.92215354505033"
"8437","","","","33.30821141578792","33.30821141578792","33.30821141578792"
