"Step","multi-beta-learn - loss","multi-beta-learn - loss__MIN","multi-beta-learn - loss__MAX","single-beta-no-learn-beta - loss","single-beta-no-learn-beta - loss__MIN","single-beta-no-learn-beta - loss__MAX","single-beta-learn-beta - loss","single-beta-learn-beta - loss__MIN","single-beta-learn-beta - loss__MAX"
"25804","2.77555313393271","2.77555313393271","2.77555313393271","4.726316943630475","4.726316943630475","4.726316943630475","2.6737752141333897","2.6737752141333897","2.6737752141333897"
"25845","2.849481988140917","2.849481988140917","2.849481988140917","4.674468948705025","4.674468948705025","4.674468948705025","2.7089404537704223","2.7089404537704223","2.7089404537704223"
"25849","2.7857327744856715","2.7857327744856715","2.7857327744856715","4.5910791712483086","4.5910791712483086","4.5910791712483086","2.5981427385559273","2.5981427385559273","2.5981427385559273"
"25896","2.789778886316194","2.789778886316194","2.789778886316194","4.691926923076923","4.691926923076923","4.691926923076923","2.463724957251807","2.463724957251807","2.463724957251807"
"25898","2.684364582772298","2.684364582772298","2.684364582772298","4.745452676551264","4.745452676551264","4.745452676551264","2.6550689614316934","2.6550689614316934","2.6550689614316934"
"25924","2.8110895704137357","2.8110895704137357","2.8110895704137357","4.560717047312724","4.560717047312724","4.560717047312724","2.710921704089458","2.710921704089458","2.710921704089458"
"25931","2.842884940261331","2.842884940261331","2.842884940261331","4.674587458105759","4.674587458105759","4.674587458105759","2.603365393942451","2.603365393942451","2.603365393942451"
"25937","2.67280440412627","2.67280440412627","2.67280440412627","4.76432663908935","4.76432663908935","4.76432663908935","2.554713337711306","2.554713337711306","2.554713337711306"
"25942","2.6723205430200845","2.6723205430200845","2.6723205430200845","4.808410463596992","4.808410463596992","4.808410463596992","2.618951987460315","2.618951987460315","2.618951987460315"
"25957","2.703216492660402","2.703216492660402","2.703216492660402","4.736759824561743","4.736759824561743","4.736759824561743","2.654851171246286","2.654851171246286","2.654851171246286"
"25960","2.8231572334678545","2.8231572334678545","2.8231572334678545","4.652891694574227","4.652891694574227","4.652891694574227","2.6065740879765964","2.6065740879765964","2.6065740879765964"
"25965","2.659592196825775","2.659592196825775","2.659592196825775","4.7701453453126925","4.7701453453126925","4.7701453453126925","2.58855587654745","2.58855587654745","2.58855587654745"
"26028","2.689658912299694","2.689658912299694","2.689658912299694","","","","2.6265443545352447","2.6265443545352447","2.6265443545352447"
"26084","2.790745841662885","2.790745841662885","2.790745841662885","4.657433427680222","4.657433427680222","4.657433427680222","2.650241972908141","2.650241972908141","2.650241972908141"
"26093","2.7371053933332563","2.7371053933332563","2.7371053933332563","4.747778891454697","4.747778891454697","4.747778891454697","2.656210793834606","2.656210793834606","2.656210793834606"
"26120","2.7722229928795277","2.7722229928795277","2.7722229928795277","4.604314378626095","4.604314378626095","4.604314378626095","2.56795168152194","2.56795168152194","2.56795168152194"
"26131","2.8003184495192306","2.8003184495192306","2.8003184495192306","4.728655616241203","4.728655616241203","4.728655616241203","2.543537015675491","2.543537015675491","2.543537015675491"
"26158","2.6412769866622914","2.6412769866622914","2.6412769866622914","4.600146532469681","4.600146532469681","4.600146532469681","2.7311420968398745","2.7311420968398745","2.7311420968398745"
"26265","2.672704708490398","2.672704708490398","2.672704708490398","4.593515137446442","4.593515137446442","4.593515137446442","2.6107970506294715","2.6107970506294715","2.6107970506294715"
"26310","2.726892127403846","2.726892127403846","2.726892127403846","4.635459990648867","4.635459990648867","4.635459990648867","2.6094984333805056","2.6094984333805056","2.6094984333805056"
"26364","2.7184222764394854","2.7184222764394854","2.7184222764394854","4.6799646473463685","4.6799646473463685","4.6799646473463685","2.6808933820262273","2.6808933820262273","2.6808933820262273"
"26376","2.759101023330878","2.759101023330878","2.759101023330878","4.6148007105267235","4.6148007105267235","4.6148007105267235","2.6140950520833335","2.6140950520833335","2.6140950520833335"
"26392","2.8308067647981474","2.8308067647981474","2.8308067647981474","4.728182922672568","4.728182922672568","4.728182922672568","2.5990701243616474","2.5990701243616474","2.5990701243616474"
"26397","2.7769342888851622","2.7769342888851622","2.7769342888851622","4.638791271578394","4.638791271578394","4.638791271578394","2.7275941283921803","2.7275941283921803","2.7275941283921803"
"26410","2.57768098203549","2.57768098203549","2.57768098203549","4.701946592042012","4.701946592042012","4.701946592042012","2.614485207562755","2.614485207562755","2.614485207562755"
"26452","2.6563754233945804","2.6563754233945804","2.6563754233945804","4.692365083312609","4.692365083312609","4.692365083312609","2.589068028846154","2.589068028846154","2.589068028846154"
"26463","2.8355365560578942","2.8355365560578942","2.8355365560578942","4.69957341107951","4.69957341107951","4.69957341107951","2.6928169573042493","2.6928169573042493","2.6928169573042493"
"26481","2.740439754033381","2.740439754033381","2.740439754033381","4.69156044724541","4.69156044724541","4.69156044724541","2.6227018751847617","2.6227018751847617","2.6227018751847617"
"26482","2.7417590727747903","2.7417590727747903","2.7417590727747903","4.6881444327165624","4.6881444327165624","4.6881444327165624","2.6870727691156087","2.6870727691156087","2.6870727691156087"
"26509","2.7117892801835195","2.7117892801835195","2.7117892801835195","4.599369694114879","4.599369694114879","4.599369694114879","2.5696675346680298","2.5696675346680298","2.5696675346680298"
"26545","2.565441021846833","2.565441021846833","2.565441021846833","4.721854322538601","4.721854322538601","4.721854322538601","2.671640691971244","2.671640691971244","2.671640691971244"
"26556","2.7921396119203536","2.7921396119203536","2.7921396119203536","4.704847458984134","4.704847458984134","4.704847458984134","2.61963134982144","2.61963134982144","2.61963134982144"
"26597","2.6702991998472188","2.6702991998472188","2.6702991998472188","4.643332632063409","4.643332632063409","4.643332632063409","2.774128603430495","2.774128603430495","2.774128603430495"
"26601","2.7219648550927498","2.7219648550927498","2.7219648550927498","4.561634847979821","4.561634847979821","4.561634847979821","2.714359069287164","2.714359069287164","2.714359069287164"
"26624","2.732089653926659","2.732089653926659","2.732089653926659","4.596203843430048","4.596203843430048","4.596203843430048","2.5554143304043753","2.5554143304043753","2.5554143304043753"
"26662","2.7595116594984366","2.7595116594984366","2.7595116594984366","4.696172260326757","4.696172260326757","4.696172260326757","2.6185038647915895","2.6185038647915895","2.6185038647915895"
"26685","2.6956791620473024","2.6956791620473024","2.6956791620473024","4.657023202737763","4.657023202737763","4.657023202737763","2.4899153016129403","2.4899153016129403","2.4899153016129403"
"26708","2.578651362110052","2.578651362110052","2.578651362110052","4.695287827173712","4.695287827173712","4.695287827173712","2.6181025450906636","2.6181025450906636","2.6181025450906636"
"26752","2.7771871041615177","2.7771871041615177","2.7771871041615177","4.63046989393881","4.63046989393881","4.63046989393881","2.6165287386314255","2.6165287386314255","2.6165287386314255"
"26758","2.66623937006385","2.66623937006385","2.66623937006385","4.6671159102533535","4.6671159102533535","4.6671159102533535","2.62942788889896","2.62942788889896","2.62942788889896"
"26776","2.672832006015827","2.672832006015827","2.672832006015827","","","","2.65796024779371","2.65796024779371","2.65796024779371"
"26833","2.6184679264310784","2.6184679264310784","2.6184679264310784","","","","2.526158648201928","2.526158648201928","2.526158648201928"
"26861","2.6063705440550575","2.6063705440550575","2.6063705440550575","4.605602336952299","4.605602336952299","4.605602336952299","2.572549112854761","2.572549112854761","2.572549112854761"
"26887","2.6988265379799343","2.6988265379799343","2.6988265379799343","","","","","",""
"26944","2.682946243982967","2.682946243982967","2.682946243982967","","","","2.5722443468270955","2.5722443468270955","2.5722443468270955"
"26958","2.7744729699366597","2.7744729699366597","2.7744729699366597","4.654049782761226","4.654049782761226","4.654049782761226","2.6561168515432336","2.6561168515432336","2.6561168515432336"
"26980","2.6530040627024962","2.6530040627024962","2.6530040627024962","4.656717321061963","4.656717321061963","4.656717321061963","2.631236205318691","2.631236205318691","2.631236205318691"
"27032","2.6621909558251415","2.6621909558251415","2.6621909558251415","4.790883219974354","4.790883219974354","4.790883219974354","2.5636736973052088","2.5636736973052088","2.5636736973052088"
"27086","2.7136524230476438","2.7136524230476438","2.7136524230476438","4.655258564461555","4.655258564461555","4.655258564461555","2.6604862189440994","2.6604862189440994","2.6604862189440994"
"27103","2.751857166065332","2.751857166065332","2.751857166065332","4.744973058101794","4.744973058101794","4.744973058101794","2.548523887755379","2.548523887755379","2.548523887755379"
"27141","2.817028236648535","2.817028236648535","2.817028236648535","4.671375087266261","4.671375087266261","4.671375087266261","2.6967485315547255","2.6967485315547255","2.6967485315547255"
"27199","2.6913772656831503","2.6913772656831503","2.6913772656831503","4.59381080142063","4.59381080142063","4.59381080142063","2.714967232050858","2.714967232050858","2.714967232050858"
"27200","2.714980575068817","2.714980575068817","2.714980575068817","4.661823482963983","4.661823482963983","4.661823482963983","2.6408041470429278","2.6408041470429278","2.6408041470429278"
"27208","2.7380368987792667","2.7380368987792667","2.7380368987792667","4.654288652334076","4.654288652334076","4.654288652334076","2.5735973370008547","2.5735973370008547","2.5735973370008547"
"27213","2.682431768833602","2.682431768833602","2.682431768833602","4.573130752742403","4.573130752742403","4.573130752742403","2.57314895269439","2.57314895269439","2.57314895269439"
"27251","2.6456522234681525","2.6456522234681525","2.6456522234681525","4.661189891394266","4.661189891394266","4.661189891394266","2.839619974570699","2.839619974570699","2.839619974570699"
"27262","2.685319346506095","2.685319346506095","2.685319346506095","4.596964834590584","4.596964834590584","4.596964834590584","2.6159900382887935","2.6159900382887935","2.6159900382887935"
"27286","2.7589858927855557","2.7589858927855557","2.7589858927855557","4.615853676175636","4.615853676175636","4.615853676175636","2.6868274576579627","2.6868274576579627","2.6868274576579627"
"27304","2.610461655077932","2.610461655077932","2.610461655077932","4.751093720801669","4.751093720801669","4.751093720801669","2.6404140770213753","2.6404140770213753","2.6404140770213753"
"27336","2.7069452209284393","2.7069452209284393","2.7069452209284393","4.750465499199803","4.750465499199803","4.750465499199803","2.6465986023438464","2.6465986023438464","2.6465986023438464"
"27391","2.71655693431892","2.71655693431892","2.71655693431892","4.676405047295099","4.676405047295099","4.676405047295099","2.613524030594284","2.613524030594284","2.613524030594284"
"27395","2.712633377973436","2.712633377973436","2.712633377973436","4.652870102080994","4.652870102080994","4.652870102080994","2.7355661121557038","2.7355661121557038","2.7355661121557038"
"27445","2.7944271164262027","2.7944271164262027","2.7944271164262027","4.669598731701845","4.669598731701845","4.669598731701845","2.679816380455829","2.679816380455829","2.679816380455829"
"27457","2.675140546470307","2.675140546470307","2.675140546470307","","","","","",""
"27466","2.777928215173937","2.777928215173937","2.777928215173937","","","","2.64215388408381","2.64215388408381","2.64215388408381"
"27493","2.676046356441468","2.676046356441468","2.676046356441468","4.675694331458411","4.675694331458411","4.675694331458411","2.586074205527219","2.586074205527219","2.586074205527219"
"27505","2.8373882471041205","2.8373882471041205","2.8373882471041205","4.8301893866099075","4.8301893866099075","4.8301893866099075","2.656109776891622","2.656109776891622","2.656109776891622"
"27510","2.747228041589075","2.747228041589075","2.747228041589075","4.596727326160341","4.596727326160341","4.596727326160341","2.620006739351752","2.620006739351752","2.620006739351752"
